37	23	0.08
37	24	0.08
37	25	0.08
37	26	0.08
37	27	0.08
37	28	0.08
37	29	0.08
37	30	0.08
37	31	0.08
37	32	0.08
37	33	0.08
37	34	0.08
37	35	0.08
37	36	0.08
37	37	0.08
38	0	0.08
38	1	0.08
38	2	0.08
38	3	0.08
38	4	0.08
38	5	0.08
38	6	0.08
38	7	0.08
38	8	0.08
38	9	0.08
38	10	0.08
38	11	0.08
38	12	0.08
38	13	0.07
38	14	0.08
38	15	0.08
38	16	0.08
38	17	0.08
38	18	0.08
38	19	0.08
38	20	0.08
38	21	0.08
38	22	0.08
38	23	0.08
38	24	0.08
38	25	0.08
38	26	0.08
38	27	0.08
38	28	0.08
38	29	0.08
38	30	0.08
38	31	0.08
38	32	0.08
38	33	0.08
38	34	0.08
38	35	0.08
38	36	0.08
38	37	0.08
38	38	0.08
39	0	0.08
39	1	0.08
39	2	0.08
39	3	0.08
39	4	0.08
39	5	0.08
39	6	0.08
39	7	0.08
39	8	0.08
39	9	0.08
39	10	0.08
39	11	0.08
39	12	0.08
39	13	0.08
39	14	0.08
39	15	0.08
39	16	0.08
39	17	0.08
39	18	0.08
39	19	0.08
39	20	0.08
39	21	0.08
39	22	0.08
39	23	0.08
39	24	0.08
39	25	0.08
39	26	0.08
39	27	0.08
39	28	0.08
39	29	0.08
39	30	0.08
39	31	0.08
39	32	0.08
39	33	0.08
39	34	0.08
39	35	0.08
39	36	0.08
39	37	0.08
39	38	0.08
39	39	0.08
40	0	0.08
40	1	0.08
40	2	0.08
40	3	0.08
40	4	0.08
40	5	0.08
40	6	0.08
40	7	0.08
40	8	0.08
40	9	0.08
40	10	0.08
40	11	0.08
40	12	0.08
40	13	0.08
40	14	0.08
40	15	0.08
40	16	0.08
40	17	0.08
40	18	0.08
40	19	0.08
40	20	0.08
40	21	0.08
40	22	0.08
40	23	0.08
40	24	0.08
40	25	0.08
40	26	0.08
40	27	0.08
40	28	0.08
40	29	0.08
40	30	0.08
40	31	0.08
40	32	0.08
40	33	0.08
40	34	0.08
40	35	0.08
40	36	0.08
40	37	0.08
40	38	0.08
40	39	0.08
40	40	0.08
41	0	0.08
41	1	0.08
41	2	0.08
41	3	0.08
41	4	0.08
41	5	0.08
41	6	0.08
41	7	0.08
41	8	0.08
41	9	0.08
41	10	0.08
41	11	0.08
41	12	0.08
41	13	0.08
41	14	0.08
41	15	0.08
41	16	0.08
41	17	0.08
41	18	0.08
41	19	0.08
41	20	0.08
41	21	0.08
41	22	0.08
41	23	0.08
41	24	0.08
41	25	0.08
41	26	0.08
41	27	0.08
41	28	0.08
41	29	0.08
41	30	0.08
41	31	0.08
41	32	0.08
41	33	0.08
41	34	0.08
41	35	0.08
41	36	0.08
41	37	0.08
41	38	0.08
41	39	0.08
41	40	0.08
41	41	0.08
42	0	0.08
42	1	0.08
42	2	0.08
42	3	0.08
42	4	0.08
42	5	0.08
42	6	0.08
42	7	0.08
42	8	0.08
42	9	0.08
42	10	0.08
42	11	0.08
42	12	0.08
42	13	0.08
42	14	0.08
42	15	0.08
42	16	0.08
42	17	0.08
42	18	0.08
42	19	0.08
42	20	0.08
42	21	0.08
42	22	0.08
42	23	0.08
42	24	0.08
42	25	0.08
42	26	0.08
42	27	0.08
42	28	0.08
42	29	0.08
42	30	0.08
42	31	0.08
42	32	0.08
42	33	0.08
42	34	0.08
42	35	0.08
42	36	0.08
42	37	0.08
42	38	0.08
42	39	0.08
42	40	0.08
42	41	0.08
42	42	0.08
43	0	0.08
43	1	0.08
43	2	0.08
43	3	0.08
43	4	0.08
43	5	0.08
43	6	0.08
43	7	0.08
43	8	0.08
43	9	0.08
43	10	0.08
43	11	0.08
43	12	0.08
43	13	0.08
43	14	0.08
43	15	0.08
43	16	0.08
43	17	0.08
43	18	0.08
43	19	0.08
43	20	0.08
43	21	0.08
43	22	0.08
43	23	0.08
43	24	0.08
43	25	0.08
43	26	0.08
43	27	0.08
43	28	0.08
43	29	0.08
43	30	0.08
43	31	0.08
43	32	0.08
43	33	0.08
43	34	0.08
43	35	0.08
43	36	0.08
43	37	0.08
43	38	0.08
43	39	0.08
43	40	0.08
43	41	0.08
43	42	0.08
43	43	0.08
44	0	0.08
44	1	0.08
44	2	0.08
44	3	0.08
44	4	0.08
44	5	0.08
44	6	0.08
44	7	0.08
44	8	0.08
44	9	0.08
44	10	0.08
44	11	0.08
44	12	0.08
44	13	0.08
44	14	0.08
44	15	0.08
44	16	0.08
44	17	0.08
44	18	0.08
44	19	0.08
44	20	0.08
44	21	0.08
44	22	0.08
44	23	0.08
44	24	0.08
44	25	0.08
44	26	0.08
44	27	0.08
44	28	0.08
44	29	0.08
44	30	0.08
44	31	0.08
44	32	0.08
44	33	0.08
44	34	0.08
44	35	0.08
44	36	0.08
44	37	0.08
44	38	0.08
44	39	0.08
44	40	0.08
44	41	0.08
44	42	0.08
44	43	0.08
44	44	0.08
45	0	0.08
45	1	0.08
45	2	0.08
45	3	0.08
45	4	0.08
45	5	0.08
45	6	0.08
45	7	0.08
45	8	0.08
45	9	0.08
45	10	0.08
45	11	0.08
45	12	0.08
45	13	0.08
45	14	0.08
45	15	0.08
45	16	0.08
45	17	0.08
45	18	0.08
45	19	0.08
45	20	0.08
45	21	0.08
45	22	0.08
45	23	0.08
45	24	0.08
45	25	0.08
45	26	0.08
45	27	0.08
45	28	0.08
45	29	0.08
45	30	0.08
45	31	0.08
45	32	0.08
45	33	0.08
45	34	0.08
45	35	0.08
45	36	0.08
45	37	0.08
45	38	0.08
45	39	0.08
45	40	0.08
45	41	0.08
45	42	0.08
45	43	0.08
45	44	0.08
45	45	0.08
46	0	0.08
46	1	0.08
46	2	0.08
46	3	0.08
46	4	0.08
46	5	0.08
46	6	0.08
46	7	0.08
46	8	0.08
46	9	0.08
46	10	0.08
46	11	0.08
46	12	0.08
46	13	0.08
46	14	0.08
46	15	0.08
46	16	0.08
46	17	0.08
46	18	0.08
46	19	0.08
46	20	0.08
46	21	0.08
46	22	0.08
46	23	0.08
46	24	0.08
46	25	0.08
46	26	0.08
46	27	0.08
46	28	0.08
46	29	0.08
46	30	0.08
46	31	0.08
46	32	0.08
46	33	0.08
46	34	0.08
46	35	0.08
46	36	0.08
46	37	0.08
46	38	0.08
46	39	0.08
46	40	0.08
46	41	0.08
46	42	0.08
46	43	0.08
46	44	0.08
46	45	0.08
46	46	0.08
47	0	0.08
47	1	0.08
47	2	0.08
47	3	0.08
47	4	0.08
47	5	0.08
47	6	0.08
47	7	0.08
47	8	0.08
47	9	0.08
47	10	0.08
47	11	0.08
47	12	0.08
47	13	0.08
47	14	0.08
47	15	0.08
47	16	0.08
47	17	0.08
47	18	0.08
47	19	0.08
47	20	0.08
47	21	0.08
47	22	0.08
47	23	0.08
47	24	0.08
47	25	0.08
47	26	0.08
47	27	0.08
47	28	0.08
47	29	0.08
47	30	0.08
47	31	0.08
47	32	0.08
47	33	0.08
47	34	0.08
47	35	0.08
47	36	0.08
47	37	0.08
47	38	0.08
47	39	0.08
47	40	0.08
47	41	0.08
47	42	0.08
47	43	0.08
47	44	0.08
47	45	0.08
47	46	0.08
47	47	0.08
48	0	0.08
48	1	0.08
48	2	0.08
48	3	0.08
48	4	0.08
48	5	0.08
48	6	0.08
48	7	0.08
48	8	0.08
48	9	0.08
48	10	0.08
48	11	0.08
48	12	0.08
48	13	0.08
48	14	0.08
48	15	0.08
48	16	0.08
48	17	0.08
48	18	0.08
48	19	0.08
48	20	0.08
48	21	0.08
48	22	0.08
48	23	0.08
48	24	0.08
48	25	0.08
48	26	0.08
48	27	0.08
48	28	0.08
48	29	0.08
48	30	0.08
48	31	0.08
48	32	0.08
48	33	0.08
48	34	0.08
48	35	0.08
48	36	0.08
48	37	0.08
48	38	0.08
48	39	0.08
48	40	0.08
48	41	0.08
48	42	0.08
48	43	0.08
48	44	0.08
48	45	0.08
48	46	0.08
48	47	0.08
48	48	0.08
49	0	0.08
49	1	0.08
49	2	0.08
49	3	0.08
49	4	0.08
49	5	0.08
49	6	0.08
49	7	0.08
49	8	0.08
49	9	0.08
49	10	0.08
49	11	0.08
49	12	0.08
49	13	0.08
49	14	0.08
49	15	0.08
49	16	0.08
49	17	0.08
49	18	0.08
49	19	0.08
49	20	0.08
49	21	0.08
49	22	0.08
49	23	0.08
49	24	0.08
49	25	0.08
49	26	0.08
49	27	0.08
49	28	0.08
49	29	0.08
49	30	0.08
49	31	0.08
49	32	0.08
49	33	0.08
49	34	0.08
49	35	0.08
49	36	0.08
49	37	0.08
49	38	0.08
49	39	0.08
49	40	0.08
49	41	0.08
49	42	0.08
49	43	0.08
49	44	0.08
49	45	0.08
49	46	0.08
49	47	0.08
49	48	0.08
49	49	0.08
50	0	0.08
50	1	0.08
50	2	0.08
50	3	0.08
50	4	0.08
50	5	0.08
50	6	0.08
50	7	0.08
50	8	0.08
50	9	0.08
50	10	0.08
50	11	0.08
50	12	0.08
50	13	0.08
50	14	0.08
50	15	0.08
50	16	0.08
50	17	0.08
50	18	0.08
50	19	0.08
50	20	0.08
50	21	0.08
50	22	0.08
50	23	0.08
50	24	0.08
50	25	0.08
50	26	0.08
50	27	0.08
50	28	0.08
50	29	0.08
50	30	0.08
50	31	0.08
50	32	0.08
50	33	0.08
50	34	0.08
50	35	0.08
50	36	0.08
50	37	0.08
50	38	0.08
50	39	0.08
50	40	0.08
50	41	0.08
50	42	0.08
50	43	0.08
50	44	0.08
50	45	0.08
50	46	0.08
50	47	0.08
50	48	0.08
50	49	0.08
50	50	0.08
51	0	0.08
51	1	0.08
51	2	0.08
51	3	0.08
51	4	0.08
51	5	0.08
51	6	0.08
51	7	0.08
51	8	0.08
51	9	0.08
51	10	0.08
51	11	0.08
51	12	0.08
51	13	0.08
51	14	0.08
51	15	0.08
51	16	0.08
51	17	0.08
51	18	0.08
51	19	0.08
51	20	0.08
51	21	0.08
51	22	0.08
51	23	0.08
51	24	0.08
51	25	0.08
51	26	0.08
51	27	0.08
51	28	0.08
51	29	0.08
51	30	0.08
51	31	0.08
51	32	0.08
51	33	0.08
51	34	0.08
51	35	0.08
51	36	0.08
51	37	0.08
51	38	0.08
51	39	0.08
51	40	0.08
51	41	0.08
51	42	0.08
51	43	0.08
51	44	0.08
51	45	0.08
51	46	0.08
51	47	0.08
51	48	0.08
51	49	0.08
51	50	0.08
51	51	0.08
52	0	0.08
52	1	0.08
52	2	0.08
52	3	0.08
52	4	0.08
52	5	0.08
52	6	0.08
52	7	0.08
52	8	0.08
52	9	0.08
52	10	0.08
52	11	0.08
52	12	0.08
52	13	0.08
52	14	0.08
52	15	0.08
52	16	0.08
52	17	0.08
52	18	0.08
52	19	0.08
52	20	0.08
52	21	0.08
52	22	0.08
52	23	0.08
52	24	0.08
52	25	0.08
52	26	0.08
52	27	0.08
52	28	0.08
52	29	0.08
52	30	0.08
52	31	0.08
52	32	0.08
52	33	0.08
52	34	0.08
52	35	0.08
52	36	0.08
52	37	0.08
52	38	0.08
52	39	0.08
52	40	0.08
52	41	0.08
52	42	0.08
52	43	0.08
52	44	0.08
52	45	0.08
52	46	0.08
52	47	0.08
52	48	0.08
52	49	0.08
52	50	0.08
52	51	0.08
52	52	0.08
53	0	0.08
53	1	0.08
53	2	0.08
53	3	0.08
53	4	0.08
53	5	0.08
53	6	0.08
53	7	0.08
53	8	0.08
53	9	0.08
53	10	0.08
53	11	0.08
53	12	0.08
53	13	0.08
53	14	0.08
53	15	0.08
53	16	0.08
53	17	0.08
53	18	0.08
53	19	0.08
53	20	0.08
53	21	0.08
53	22	0.08
53	23	0.08
53	24	0.08
53	25	0.08
53	26	0.08
53	27	0.08
53	28	0.08
53	29	0.08
53	30	0.08
53	31	0.08
53	32	0.08
53	33	0.08
53	34	0.08
53	35	0.08
53	36	0.08
53	37	0.08
53	38	0.08
53	39	0.08
53	40	0.08
53	41	0.08
53	42	0.08
53	43	0.08
53	44	0.08
53	45	0.08
53	46	0.08
53	47	0.08
53	48	0.08
53	49	0.08
53	50	0.08
53	51	0.08
53	52	0.08
53	53	0.08
54	0	0.08
54	1	0.08
54	2	0.08
54	3	0.08
54	4	0.08
54	5	0.08
54	6	0.08
54	7	0.08
54	8	0.08
54	9	0.08
54	10	0.08
54	11	0.08
54	12	0.08
54	13	0.08
54	14	0.08
54	15	0.08
54	16	0.08
54	17	0.08
54	18	0.08
54	19	0.08
54	20	0.08
54	21	0.08
54	22	0.08
54	23	0.08
54	24	0.08
54	25	0.08
54	26	0.08
54	27	0.08
54	28	0.08
54	29	0.08
54	30	0.08
54	31	0.08
54	32	0.08
54	33	0.08
54	34	0.08
54	35	0.08
54	36	0.08
54	37	0.08
54	38	0.08
54	39	0.08
54	40	0.08
54	41	0.08
54	42	0.08
54	43	0.08
54	44	0.08
54	45	0.08
54	46	0.08
54	47	0.08
54	48	0.08
54	49	0.08
54	50	0.08
54	51	0.08
54	52	0.08
54	53	0.08
54	54	0.08
55	0	0.08
55	1	0.08
55	2	0.08
55	3	0.08
55	4	0.08
55	5	0.08
55	6	0.08
55	7	0.08
55	8	0.08
55	9	0.08
55	10	0.08
55	11	0.08
55	12	0.08
55	13	0.08
55	14	0.08
55	15	0.08
55	16	0.08
55	17	0.08
55	18	0.08
55	19	0.08
55	20	0.08
55	21	0.08
55	22	0.08
55	23	0.08
55	24	0.08
55	25	0.08
55	26	0.08
55	27	0.08
55	28	0.08
55	29	0.08
55	30	0.08
55	31	0.08
55	32	0.08
55	33	0.08
55	34	0.08
55	35	0.08
55	36	0.08
55	37	0.08
55	38	0.08
55	39	0.08
55	40	0.08
55	41	0.08
55	42	0.08
55	43	0.08
55	44	0.08
55	45	0.08
55	46	0.08
55	47	0.08
55	48	0.08
55	49	0.08
55	50	0.08
55	51	0.08
55	52	0.08
55	53	0.08
55	54	0.08
55	55	0.08
56	0	0.08
56	1	0.08
56	2	0.08
56	3	0.08
56	4	0.08
56	5	0.08
56	6	0.08
56	7	0.08
56	8	0.08
56	9	0.08
56	10	0.08
56	11	0.08
56	12	0.08
56	13	0.08
56	14	0.08
56	15	0.08
56	16	0.08
56	17	0.08
56	18	0.08
56	19	0.08
56	20	0.08
56	21	0.08
56	22	0.08
56	23	0.08
56	24	0.08
56	25	0.08
56	26	0.08
56	27	0.08
56	28	0.08
56	29	0.08
56	30	0.08
56	31	0.08
56	32	0.08
56	33	0.08
56	34	0.08
56	35	0.08
56	36	0.08
56	37	0.08
56	38	0.08
56	39	0.08
56	40	0.08
56	41	0.08
56	42	0.08
56	43	0.08
56	44	0.08
56	45	0.08
56	46	0.08
56	47	0.08
56	48	0.07
56	49	0.08
56	50	0.08
56	51	0.08
56	52	0.08
56	53	0.08
56	54	0.08
56	55	0.08
56	56	0.08
57	0	0.08
57	1	0.08
57	2	0.08
57	3	0.08
57	4	0.08
57	5	0.08
57	6	0.08
57	7	0.08
57	8	0.08
57	9	0.08
57	10	0.08
57	11	0.08
57	12	0.08
57	13	0.08
57	14	0.08
57	15	0.08
57	16	0.08
57	17	0.08
57	18	0.08
57	19	0.08
57	20	0.08
57	21	0.08
57	22	0.08
57	23	0.08
57	24	0.08
57	25	0.08
57	26	0.08
57	27	0.08
57	28	0.08
57	29	0.08
57	30	0.08
57	31	0.08
57	32	0.08
57	33	0.08
57	34	0.08
57	35	0.08
57	36	0.08
57	37	0.08
57	38	0.08
57	39	0.08
57	40	0.08
57	41	0.08
57	42	0.08
57	43	0.08
57	44	0.08
57	45	0.08
57	46	0.08
57	47	0.08
57	48	0.08
57	49	0.08
57	50	0.08
57	51	0.08
57	52	0.08
57	53	0.08
57	54	0.08
57	55	0.08
57	56	0.08
57	57	0.08
58	0	0.08
58	1	0.08
58	2	0.08
58	3	0.08
58	4	0.08
58	5	0.08
58	6	0.08
58	7	0.08
58	8	0.08
58	9	0.08
58	10	0.08
58	11	0.08
58	12	0.08
58	13	0.08
58	14	0.08
58	15	0.08
58	16	0.08
58	17	0.08
58	18	0.08
58	19	0.08
58	20	0.08
58	21	0.08
58	22	0.08
58	23	0.08
58	24	0.08
58	25	0.08
58	26	0.08
58	27	0.08
58	28	0.08
58	29	0.08
58	30	0.08
58	31	0.08
58	32	0.08
58	33	0.08
58	34	0.08
58	35	0.08
58	36	0.08
58	37	0.08
58	38	0.08
